product_name,brand,category,rating,price
HK Textiles Womens Unstitched Dress Material with Embroidery Work (Modal Dress),HK Textiles,"{'ClothingAccessories': '#35,994', 'WomensEthnicUnstitchedFabric': '#416'}",3.5,712.0
Adro Men's Cotton Full Sleeves T-Shirt,ADRO,"{'ClothingAccessories': '#19,655', 'MensT_Shirts': '#1142'}",3.7,399.0
Pacific Gold Automatic Autolock Buckle Genuine Leather Formal Casual Belts For Men Boys,Pacific Gold,"{'ClothingAccessories': '#86,653', 'MensBelts': '#969'}",3.9,612.0
US Polo Men's Printed Regular Fit Casual Shirt,Unknown,"{'ClothingAccessories': '#2,85,456', 'MensCasualShirts': '#14249'}",3.6,919.0
Lux Lyra Women's Churidar Leggings,Pistaa's,"{'ClothingAccessories': '#4,16,049', 'WomensChuridarSalwarBottoms': '#5514'}",3.1,290.0
Glory Sarees Women's Poly Kota Doria Saree,Glory Sarees,"{'ClothingAccessories': '#79,256', 'WomensSarees': '#4391'}",4.5,499.0
Shaun Boys Cotton Sweatshirt Pack of 2,SHAUN,"{'ClothingAccessories': '#18,77,478', 'BoysSweatshirtsHoodies': '#4849'}",4.0,3104.0
"S.k Products Non-Padded & Non Wired Seamless Air Bra for Women & Girls Free Size (28-36) Pack of 2, Multi-Colour",Generic,"{'ClothingAccessories': '#5,35,915', 'WomensSportsBras': '#1328'}",3.5,249.0
Flying Machine Men's Jacket,Unknown,"{'ClothingAccessories': '#3,55,968', 'MensJackets': '#4067'}",5.0,0.0
Parx Men's Jacket,Unknown,"{'ClothingAccessories': '#1,06,829', 'MensJackets': '#1233'}",4.5,1649.0
Mimosa By Kupinda Women's Chiffon Saree Kanjivaram Style Color :Grey (3396-2117-GREY-STRW),MIMOSA,"{'ClothingAccessories': '#1,57,689', 'WomensSarees': '#8911'}",4.4,2149.0
Yash Gallery Women's Cotton a-line Kurta,Unknown,"{'ClothingAccessories': '#44,110', 'WomensKurtasKurtis': '#3720'}",4.0,659.0
VIP Supreme Men's Sleeveless Cotton Vest,VIP Supreme,"{'ClothingAccessories': '#1,029', 'MensUnderwearVests': '#24'}",3.6,275.0
Omstar Fashion Women's Cotton Semi Stiched Kurti (KRT52_64_Orange_Free Size),Omstar Fashion,"{'ClothingAccessories': '#3,33,290', 'WomensKurtasKurtis': '#23632'}",3.1,340.0
SOCH Women's Rayon Straight Kurta,Soch,"{'ClothingAccessories': '#4,02,799', 'WomensKurtasKurtis': '#28017'}",3.0,359.0
"Vedvid Women's Terry Cotton Round Neck Checkered Nighty/Maternity Gown (SCFD-DB, Dark Blue, Free Size)",Vedvid,"{'ClothingAccessories': '#4,56,890', 'WomensNightiesNightdresses': '#4762'}",2.1,729.0
A-Y Fashion Casual Wear Fancy Cotton Round Neck T Shirts for Women/Girls,A-Y Fashion,"{'ClothingAccessories': '#29,911', 'WomensT_Shirts': '#440'}",4.3,229.0
Puma Men's Regular fit T-Shirt,Unknown,"{'ClothingAccessories': '#70,403', 'MensT_Shirts': '#4985'}",2.0,441.0
Yash Gallery Women's Cotton a-line Kurta,Unknown,"{'ClothingAccessories': '#63,001', 'WomensKurtasKurtis': '#5147'}",3.3,599.0
"PATRORNA Women's Cotton Viscose Blend Palazzo Pant (Royal Blue, XS-10XL)",PATRORNA,"{'ClothingAccessories': '#3,55,555', 'WomensChuridarSalwarBottoms': '#4763'}",2.8,549.0
GRITSTONES Men's Plain Slim fit T-Shirt,GRITSTONES,"{'ClothingAccessories': '#1,17,701', 'MensT_Shirts': '#8747'}",4.6,304.0
Ishin Georgette Saree with Blouse Piece,ishin,"{'ClothingAccessories': '#9,48,362', 'WomensSarees': '#61278'}",4.0,1439.0
AMIRTHA FASHION Boys Pure Cotton Shorts Combo 5 Pack(AMFTFS10 - $P),AMIRTHA FASHION,"{'ClothingAccessories': '#95,136', 'BoysShorts': '#361'}",4.2,918.0
Levi's Women's Pullover,Unknown,"{'ClothingAccessories': '#4,05,909', 'WomensPulloverSweaters': '#1343'}",3.4,874.0
Cherokee by Unlimited Boys' Jacket,Unknown,"{'ClothingAccessories': '#2,02,671', 'BoysJackets': '#503'}",4.5,749.0
Mitaha Red Women Girls Shirt/Top Embroidered Cotton Top for Dailywear Casual Women/Girls Tops,Mitaha - Think.Feel.Looks,"{'ClothingAccessories': '#4,01,524', 'WomensTops': '#13689'}",3.9,399.0
Loviena Gypsy Silver Skinny Men's Tie,LOVIENA,"{'ClothingAccessories': '#1,59,530', 'MensNeckties': '#1084'}",3.5,299.0
Annabelle By Pantaloons Women's Plain Regular Fit Top,Unknown,"{'ClothingAccessories': '#13,678', 'WomensTops': '#393'}",4.6,255.0
PERFECTBLUE Women`s Art Silk saree with Blouse Piece(Sa9na3shadeVariation),PERFECTBLUE,"{'ClothingAccessories': '#4,067', 'WomensSarees': '#283'}",4.1,404.0
Soochirang Womens Cotton Embroidered Kurti Green,Soochirang,"{'ClothingAccessories': '#9,76,041', 'WomensKurtasKurtis': '#63161'}",5.0,848.0
Puma Men's Printed Regular fit Active Base Layer Shirt,Unknown,"{'ClothingAccessories': '#1,65,677', 'MensSportsT_ShirtsJerseys': '#1076'}",4.3,779.0
"Tazanna Creation Women's Plazoo set"" Kurti With Hand Work on Choli & Printed Plazoo(TC-48)",Tazanna Creations,"{'ClothingAccessories': '#5,31,131', 'WomensKurtasKurtis': '#35829'}",4.0,1249.0
Max Boy's Shorts,Max,"{'ClothingAccessories': '#1,54,373', 'BoysShorts': '#615'}",5.0,130.0
GENTINO Men's Casual Gold Cotton T Shirt Round Neck Full Sleevess Regular/Slim fit,GENTINO,"{'ClothingAccessories': '#82,054', 'MensT_Shirts': '#5860'}",5.0,399.0
CUPIDSTORE Men's Sweatshirts - 1 NYC Printed Red Blue Black Hoodies for Mens,CUPIDSTORE,"{'ClothingAccessories': '#1,33,396', 'MensSweatshirtsHoodies': '#2172'}",3.4,999.0
"ayushicreationa Women's Cotton Lycra and Nylon Stretch Seamless Padded Sports Bra (Grey, Free Size)",ayushicreationa,"{'ClothingAccessories': '#7,99,609', 'WomensSportsBras': '#1920'}",5.0,357.0
Hubberholme Men's Sweatshirt,Hubberholme,"{'ClothingAccessories': '#6,14,756', 'MensSweatshirtsHoodies': '#8641'}",3.5,677.0
Jockey Men's Brief (8901326168189_IC29-0105-JBE04_X-Large_Ebony Grey),Unknown,"{'ClothingAccessories': '#46,183', 'MensUnderwearBriefs': '#508'}",5.0,0.0
WE BARE BEARS Digital Print Boys Tshirt D30,WE BARE BEARS,"{'ClothingAccessories': '#4,67,718', 'BoysT_Shirts': '#9373'}",3.0,199.0
EASY 2 WEAR ® Womens Polyester Jersey T-Shirts (Sizes S to 5XL) Loose and Long Fit,EASY 2 WEAR,"{'ClothingAccessories': '#2,15,213', 'WomensT_Shirts': '#3567'}",3.0,499.0
Max Women Pullover,Max,"{'ClothingAccessories': '#9,448', 'WomensPulloverSweaters': '#17'}",3.2,326.0
TBOP Outdoor Thickening Adult Riding Poncho eva Portable Transparent Raincoat,TBOP,"{'SportsFitnessOutdoors': 'Amazon Bestsellers Rank #34,778'}",4.0,538.0
BIBA Women's Straight Kurta,BIBA,"{'ClothingAccessories': '#4,10,231', 'WomensKurtasKurtis': '#28560'}",5.0,1149.0
Cwen Collection Hijab Plain Cotton Neck Stole Scarf Women Ladies Men Winter Shawl Wrap Printed Party Casaul Duppatta,Cwen Collection,"{'ClothingAccessories': '#1,25,702', 'WomensClothing': '#61964'}",5.0,475.0
Arrow Men's Printed Regular Fit Formal Shirt,Unknown,"{'ClothingAccessories': '#1,44,704', 'MensFormalShirts': '#3933'}",4.1,959.0
Nakoda Women's Viscose A-Line Umbrella Cut Midi Dress(Dashiki Umbrella Dresses _6Colors),Nakoda,"{'ClothingAccessories': '#2,22,144', 'WomensEthnicUnstitchedFabric': '#3353'}",3.7,199.0
Fruit of the Loom Men's T-Shirt,Unknown,"{'ClothingAccessories': '#44,447', 'MensT_Shirts': '#2942', 'MensSportsT_ShirtsJerseys': '#244'}",3.7,249.0
SHOPPY HOMES Sport Air Bra for Girls & Women Stretchable Non-Padded & Non-Wired Seamless Bra (Free Size 28 to 36) - Combo Pack of 3,SHOPPY HOMES,"{'ClothingAccessories': '#54,479', 'WomensSportsBras': '#182'}",4.6,249.0
SRISHTI By fbb Women's A-Line Kurta,SRISHTI By FBB,"{'ClothingAccessories': '#3,03,856', 'WomensKurtasKurtis': '#21733'}",5.0,359.0
Khushi Gifts Boy's Polyester Personalised Printed Round Neck Half Sleeves T-Shirt (White),Khushi Gifts,"{'ClothingAccessories': '#6,57,022', 'BoysT_Shirts': '#13762'}",5.0,0.0
Krystle Men Monkey Cap Woolen Brown,Krystle,"{'ClothingAccessories': '#2,87,353', 'MensCapsHats': '#2701'}",3.1,299.0
SHYIE Women's Lycra Three Quarter Sleeves Slim Fit Round Neck Canary Yellow Short Top,SHYIE,"{'ClothingAccessories': '#3,64,213', 'WomensTops': '#12383'}",4.0,395.0
V3Squared Men's Cotton Half Sleeve V Neck T Shirt,V3Squared,"{'ClothingAccessories': '#1,33,491', 'MensT_Shirts': '#10033'}",3.5,339.0
Marks & Spencer Men's Regular fit T-Shirt,Unknown,"{'ClothingAccessories': '#1,03,424', 'MensT_Shirts': '#7566'}",5.0,478.0
Cazibe Men's Jacket,Unknown,"{'ClothingAccessories': '#11,356', 'MensJackets': '#127'}",3.5,1029.0
Arrow Men's Pleat-Front Formal Trousers,Unknown,"{'ClothingAccessories': '#2,22,686', 'MensFormalTrousers': '#1772'}",4.5,989.0
"Riyasat - Self Design Red Color Micro Fibre Men,s Necktie With Pocket Square",Riyasat,"{'ClothingAccessories': '#1,91,286', 'MensNeckties': '#1255'}",5.0,499.0
Simon Carter Men's Printed Slim Fit T-Shirt,Simon Carter,"{'ClothingAccessories': '#4,08,791', 'MensT_Shirts': '#32890'}",3.3,741.0
Miss Chase Women's Black and White Checkered Cut-Out Top,Miss Chase,"{'ClothingAccessories': '#3,43,706', 'WomensTops': '#11655'}",4.0,479.0
looms & weaves - Handloom Lungi,looms & weaves,"{'HomeKitchen': 'Amazon Bestsellers Rank #6,29,352'}",5.0,0.0
Shreeji Clothing Women's Exclusive Rich Collection Of Kanjivaram Tussar Silk Saree With Blouse Piece,Shreeji Clothing,"{'ClothingAccessories': '#2,21,855', 'WomensEthnicUnstitchedFabric': '#3372'}",3.4,1499.0
Kiba Retail Wool Kurta,KIBA RETAIL,"{'ClothingAccessories': '#2,13,591', 'WomensKurtasKurtis': '#15682'}",3.7,648.0
Arrow Sports Men's Checkered Regular Fit T-Shirt,Arrow Sports,"{'ClothingAccessories': '#3,85,124', 'MensT_Shirts': '#30937'}",4.7,719.0
United Colors of Benetton Women's Cotton Sports Knitwear,Unknown,"{'ClothingAccessories': '#2,45,643', 'WomensSportsSweaters': '#27'}",1.3,425.0
Florence Printed Saree With Blouse FL 12322,Unknown,"{'ClothingAccessories': '#6,69,223', 'WomensSarees': '#39911'}",4.0,464.0
Peter England Men Sweatshirt,Unknown,"{'ClothingAccessories': '#19,592', 'MensSweatshirtsHoodies': '#316'}",3.2,589.0
Arrow Men's Plain Regular Fit Formal Shirt,Unknown,"{'ClothingAccessories': '#50,811', 'MensFormalShirts': '#1205'}",3.4,759.0
Amazon Brand - Inkast Denim Co. Women's Sweatshirt,Unknown,"{'ClothingAccessories': '#7,01,329', 'WomensSweatshirtsHoodies': '#4315'}",5.0,499.0
Matelco Pashmina Kashmiri border Work Stole,Matelco,"{'ClothingAccessories': '#4,35,822', 'WomensClothing': '#200483'}",3.9,2450.0
Shuangyou Men's Cotton Polyester Blend Skull Cap (Grey) - Pack of 2,Shuangyou,"{'ClothingAccessories': '#27,725', 'MensCapsHats': '#332'}",3.7,259.0
blackberrys Men's Formal Trousers,Unknown,"{'ClothingAccessories': '#3,52,928', 'MensFormalTrousers': '#3117'}",4.0,1556.0
Oneliner Men's Cotton Half Sleeves Printed T-Shirts-(OLMT131-$P),Oneliner,"{'ClothingAccessories': '#1,70,192', 'MensT_Shirts': '#13130'}",3.6,299.0
Leather Retail Black Plain Faux Leather Jacket for Man,Leather Retail,"{'ClothingAccessories': '#25,049', 'MensJackets': '#269'}",3.4,1599.0
Saava Women's Knited Bralet Poly Spandex Multi-Color Multiutility Padded Sports Bra,Saava,"{'ClothingAccessories': '#7,838', 'WomensSportsBras': '#44'}",3.9,399.0
"Misal Sarees Women's Handloom Baluchari Silk Saree of Bengal with Blouse Piece (CM0W60, Gold, Free_Size)",Misal Sarees,"{'ClothingAccessories': '#4,61,811', 'WomensSarees': '#26381'}",2.3,3150.0
Brown Eyes Kids Lower/Pajama/Track Pants/Unisex Boys & Girls,Brown Eyes,"{'ClothingAccessories': '#4,10,278', 'BoysPyjamaSets': '#305'}",3.8,531.0
Aiza collection Womens Yellow Crepe Kurtis,Aiza collection,"{'ClothingAccessories': '#8,45,604', 'WomensKurtasKurtis': '#55353'}",4.0,389.0
Newport Men's Cotton Sweatshirt,NEWPORT,"{'ClothingAccessories': '#3,48,827', 'MensSweatshirtsHoodies': '#5259'}",4.5,720.0
Max Women's Regular Fit Top,Max,"{'ClothingAccessories': '#17,928', 'WomensTops': '#510'}",4.3,279.0
CHEROKEE Girl's Overalls (279903425_MD-Blue_08Y,Cherokee,"{'ClothingAccessories': '#6,22,904', 'GirlsDressesJumpsuits': '#8534'}",1.0,359.0
People Women's Regular Fit Shirt,Unknown,"{'ClothingAccessories': '#3,18,781', 'WomensBlousesShirts': '#4550'}",4.6,349.0
Global Style Blended Kurta,Global Style,"{'ClothingAccessories': '#2,03,269', 'WomensKurtasKurtis': '#14941'}",5.0,1095.0
Firstclap Denim Solid dungree for Boys & Girls |Dress for Boys|Jumpsuit for Kids|Unisex,Firstclap,"{'ClothingAccessories': '#2,80,165', 'BoysDungarees': '#66', 'BoysShorts': '#1217'}",4.3,689.0
BODY MAXX Leather Gym Gloves (Black),BODY MAXX,"{'SportsFitnessOutdoors': 'Amazon Bestsellers Rank #7,323'}",3.0,98.0
Pepe Jeans Women's Sweatshirt,Unknown,"{'ClothingAccessories': '#36,650', 'WomensSweatshirtsHoodies': '#295'}",5.0,539.0
ALC Creation Women's Crepe Straight Kurta,ALC Creation,"{'ClothingAccessories': '#75,720', 'WomensKurtasKurtis': '#6066'}",3.5,362.0
Oomph! Women’s Art Silk Printed Kalamkari Sarees with Tassles,OOMPH!,"{'ClothingAccessories': '#55,814', 'WomensSarees': '#3100'}",3.7,399.0
Levi's Men's Jacket,Unknown,"{'ClothingAccessories': '#23,736', 'MensJackets': '#259'}",4.0,2749.0
Women's Yoga Sports Bra for Women Force Cross Back Running Gym Gorge Gym Crop Top Padded Bras Athletic Sports Vest Underwear Black (Pack of 1),Beauty Plus,"{'ClothingAccessories': '#6,38,703', 'WomensSportsBras': '#1549'}",3.1,399.0
BRAGITOFF Men's Designer Round Neck Half Sleeve Combed Cotton T-Shirt - Super Soft Navy Blue Mooch,BRAGITOFF,"{'ClothingAccessories': '#10,62,405', 'MensT_Shirts': '#86409'}",5.0,399.0
"MIMOSA Women's Art Silk Kanjivaram Style Saree with Blouse (140, Blue)",MIMOSA,"{'ClothingAccessories': '#7,32,486', 'WomensSarees': '#44472'}",5.0,2159.0
Bidhan Blue Cotton Sleeveless Casual Wear Dress for Girls,BIDHAN,"{'ClothingAccessories': '#6,18,005', 'GirlsDressesJumpsuits': '#8460'}",4.0,490.0
FabSeasons Cotton Skull Cap,FabSeasons,{'SportsFitnessOutdoors': 'Amazon Bestsellers Rank #42'},3.9,269.0
DFH Men's Regular Fit T-Shirt,DFH,"{'ClothingAccessories': '#34,473', 'MensT_Shirts': '#2194'}",3.0,99.0
US Polo Association Kids Boys' Sweatshirt,Unknown,"{'ClothingAccessories': '#12,189', 'BoysSweatshirtsHoodies': '#39'}",3.5,527.0
"Pipal T-Back Multicolor Padded for (Sports, Dancing Workout, Running Cotton) Bra for Women's'/Girl's Free Size - (30 to 34) (Removable Pad)",Pipal,"{'ClothingAccessories': '#20,715', 'WomensSportsBras': '#88'}",3.9,299.0
John Reeves Women 3Pcs Dress,John Reeves,"{'ClothingAccessories': '#1,72,781', 'WomensDresses': '#3818'}",5.0,799.0
Status Quo Men's Printed Regular Fit T-Shirt,Unknown,"{'ClothingAccessories': '#6,52,917', 'MensT_Shirts': '#53017'}",5.0,549.0
Pannkh Women's Navy Knit Cold-Shoulder Solid Top,Pannkh,"{'ClothingAccessories': '#1,98,163', 'WomensTops': '#6797'}",3.1,299.0
Yasmee men's dotted necktie with multicolour dots,Yasmee,"{'ClothingAccessories': '#20,65,217', 'MensNeckties': '#16722'}",5.0,0.0
Amazon Brand - Symbol Women's Sweatshirt,Unknown,"{'ClothingAccessories': '#25,536', 'WomensSweatshirtsHoodies': '#205'}",4.2,629.0
INKOVY Men's Printed Slim Fit T-Shirt,INKOVY,"{'ClothingAccessories': '#1,34,589', 'MensT_Shirts': '#10081', 'Fashion': '#1602'}",4.0,399.0
"Martha Stewart Crafts Punch All Over the Page, Scalloped Dot Square",Martha Stewart Crafts,"{'ClothingAccessories': '#24,32,504', 'MensPolos': '#41189'}",3.3,0.0
OWEE Women's Saree with Blouse Piece,OWEE,"{'ClothingAccessories': '#11,060', 'WomensSarees': '#698', 'WomensEthnicUnstitchedFabric': '#111'}",3.4,999.0
Mothercare Boys' Sweatshirt (Pack of 2),Mothercare,"{'ClothingAccessories': '#3,54,796', 'BoysSweatshirtsHoodies': '#1213'}",3.4,1321.0
"TheYaYaCafe Yaya Cafe He is My Prince She is My Princess Couple Hoodies Sweatshirts Black for Men and Women - Set of 2, Romantic Gifts, Love Gifts, Couple Gifts",TheYaYaCafe,"{'ClothingAccessories': '#11,52,953', 'WomensSweatshirtsHoodies': '#6716'}",5.0,1599.0
R-LON Lycra Solid ONE Piece Swiming Suit for Womens & Girls (Pack of 1),R-Lon,"{'ClothingAccessories': '#11,84,194', 'WomensSportswear': '#22880', 'SwimmingSwimwear': '#6224', 'SportsClothing': '#18354'}",5.0,799.0
Qube By Fort Collins Boy's Quilted Regular fit Jacket,Qube By Fort Collins,"{'ClothingAccessories': '#9,243', 'BoysJackets': '#7'}",4.1,636.0
TOMMY HILFIGER Men's Printed Regular Fit T-Shirt,Unknown,"{'ClothingAccessories': '#2,62,426', 'MensT_Shirts': '#20630'}",3.9,2599.0
Zacharias Boy's Suspender Black 3-8 Years,Zacharias,"{'ClothingAccessories': '#2,44,212', 'MensSuspenders': '#131'}",3.7,299.0
Amazon Brand - Eden & Ivy Women's Shift Knee-Long Dress,Unknown,"{'ClothingAccessories': '#79,422', 'WomensDresses': '#1755'}",5.0,562.0
Harry Potter by Free Authority Women's Regular Fit T-Shirt,Harry Potter by Free Authority,"{'ClothingAccessories': '#4,38,189', 'WomensT_Shirts': '#7784'}",5.0,242.0
"ATEESA By FBB Women's Loose Fit Palazzo (Fuschia, X-Large)",ATEESA By FBB,"{'ClothingAccessories': '#12,34,744', 'WomensChuridarSalwarBottoms': '#16435'}",3.0,539.0
W for Woman Women's Straight Kurta,Unknown,"{'ClothingAccessories': '#1,66,426', 'WomensKurtasKurtis': '#12296'}",3.5,899.0
United Colors of Benetton Boy's Plain Regular fit T-Shirt,Unknown,"{'ClothingAccessories': '#29,227', 'BoysT_Shirts': '#389'}",4.1,260.0
Anahi Women's Rayon a-line Kurta,Anahi by Unlimited,"{'ClothingAccessories': '#11,03,685', 'WomensKurtasKurtis': '#70805'}",5.0,749.0
SOCH Women's Cotton Straight Kurta,Soch,"{'ClothingAccessories': '#86,544', 'WomensKurtasKurtis': '#6718'}",3.8,314.0
Kvs Fab Women's Denim Kurti,Unknown,"{'ClothingAccessories': '#72,337', 'WomensKurtasKurtis': '#5746'}",4.2,749.0
Tissu Women's Floral Printed A-Line Kurta,Tissu,"{'ClothingAccessories': '#54,058', 'WomensKurtasKurtis': '#4498'}",4.0,794.0
Si Rosa by Hopscotch Girls Polycotton Butterfly Applique Dress in Green Color,Unknown,"{'ClothingAccessories': '#7,13,456', 'GirlsDressesJumpsuits': '#9853'}",3.6,1589.0
Archana Tex Women's Green & Golden Block Print Kurta with Palazzos,Archana Tex,"{'ClothingAccessories': '#722', 'WomensKurtasKurtis': '#62'}",4.3,649.0
MAUSAM Women Cotton Stiched Dress MS004 Multi-Coloured Free Size,MAUSAM,"{'ClothingAccessories': '#4,55,354', 'WomensEthnicUnstitchedFabric': '#8193'}",3.2,0.0
Max Women Pullover,Max,"{'ClothingAccessories': '#1,57,576', 'WomensPulloverSweaters': '#608'}",2.6,404.0
Flying Machine Men's Casual Shirt,Unknown,"{'ClothingAccessories': '#3,05,809', 'MensCasualShirts': '#15487'}",3.6,854.0
Vilax Entertenment Superman Polyester Men's White Printed T-Shirt,Vilax Entertenment,"{'ClothingAccessories': '#3,06,520', 'MensT_Shirts': '#24257'}",3.5,229.0
Dee Desi Women's Rayon Gold Printed Sherwani Straight Kurti Kurta Jaipuri,Dee Desi,"{'ClothingAccessories': '#1,80,015', 'WomensKurtasKurtis': '#13291'}",4.3,599.0
Masha Women's Cotton-Kaftan-Valuepack-2pcs(Batik Print) Blue,Masha,"{'ClothingAccessories': '#23,142', 'WomensNightiesNightdresses': '#338'}",3.9,694.0
Flying Machine Boys' Sweater,Unknown,"{'ClothingAccessories': '#6,33,295', 'BoysSweaters': '#989'}",5.0,1131.0
Arrow Men's Plain Regular Fit Formal Shirt,Unknown,"{'ClothingAccessories': '#6,859', 'MensFormalShirts': '#122'}",3.8,699.0
blackberrys Men's Jacket,Unknown,"{'ClothingAccessories': '#2,43,798', 'MensJackets': '#2848'}",4.0,2199.0
Royal Export Women's A-Line Dress,Royal Export,"{'ClothingAccessories': '#1,22,262', 'WomensDresses': '#2756'}",2.9,639.0
Aashi Men's Cotton Fleece Hooded Winter Jackets with Centre Pocket,Aashi,"{'ClothingAccessories': '#6,49,947', 'MensJackets': '#7007'}",4.6,749.0
Rangriti Women's Cotton A-Line Kurta,Unknown,"{'ClothingAccessories': '#2,87,087', 'WomensKurtasKurtis': '#20575'}",3.3,349.0
Fashion Line Black Women's Short-Sleeve T-Shirt,Fashion Line,"{'ClothingAccessories': '#1,41,898', 'WomensT_Shirts': '#2342'}",3.7,148.0
Lee Cooper Men Sweatshirt,Unknown,"{'ClothingAccessories': '#47,674', 'MensSweatshirtsHoodies': '#790'}",2.5,1104.0
Marino Mens Genuine Leather Ratchet Dress Belt with Open Linxx Buckle,Marino Avenue,"{'ClothingAccessories': '#20,94,181', 'MensBelts': '#23404'}",4.7,0.0
Leather Retail Black Color Designer Faux Leather Biker Jacket for Man,Generic,"{'ClothingAccessories': '#1,616', 'MensJackets': '#16'}",3.6,1499.0
TRYme Fashion Artificial Silk Saree With Blouse Piece,TRYme Fashion,"{'ClothingAccessories': '#1,40,881', 'WomensSarees': '#7935'}",4.5,249.0
Soulemo Womens Embroidery Nighty/Nightwear with Front Open (an Bombay Rayon Fabric). 642,Soulemo,"{'ClothingAccessories': '#1,55,259', 'WomensNightiesNightdresses': '#1781'}",4.1,999.0
ALC Creation Women's Crepe Straight Kurta,ALC Creation,"{'ClothingAccessories': '#1,39,764', 'WomensKurtasKurtis': '#10448'}",3.0,359.0
ONN Men's Cotton Brief (Pack of 3) (Colors May Vary),ONN,"{'ClothingAccessories': '#1,11,584', 'MensUnderwearBriefs': '#1011'}",3.9,297.0
612 League Boys' T-Shirt,Unknown,"{'ClothingAccessories': '#1,81,208', 'BoysT_Shirts': '#3197'}",3.7,262.0
Duke Men T-Shirt,Duke,"{'ClothingAccessories': '#16,84,761', 'MensT_Shirts': '#139982'}",5.0,524.0
Cyxus Transparent Lens Anti Blue Light Glasses UV Blocking Computer Eyewear,Cyxus,"{'HealthPersonalCare': '#2,38,064', 'ComputerBluelightBlockingGlasses': '#181'}",4.0,2889.0
Kaiyanaat Satin Dress with Belt in Colour White/Black,Generic,"{'ClothingAccessories': '#4,74,523', 'GirlsDressesJumpsuits': '#6354'}",5.0,0.0
Cayman Boys Black Solid Hooded Sweatshirt,CAYMAN,"{'ClothingAccessories': '#3,98,736', 'BoysSweatshirtsHoodies': '#1364'}",4.0,958.0
Raymond Men's Pleat-Front Formal Trousers,Unknown,"{'ClothingAccessories': '#4,70,370', 'MensFormalTrousers': '#4431'}",5.0,1049.0
